12-Jun-2020;;;;;;;;;;;;;;;
iShares MSCI Emerging Markets Asia ETF;;;;;;;;;;;;;;;
Inception Date;Feb 08, 2012;;;;;;;;;;;;;;
Fund Holdings as of;Jun 12, 2020;;;;;;;;;;;;;;
Number of Securities (excluding cash and derivatives);892.00;;;;;;;;;;;;;;
Shares Outstanding;7,250,000.00;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Ticker;Name;Asset Class;Weight (%);Price;Shares;Market Value;Notional Value;Sector;SEDOL;ISIN;Exchange;Location;Currency;Market Currency;FX Rate
002019;YIFAN PHARMACEUTICAL CO LTD A;Equity;0,01;3,01;12 600,00;37 979,13;37 979,13;Health Care;BD5CDK2;CNE000001K65;Shenzhen Stock Exchange;China;USD;CNY;7,07
600606;GREENLAND HOLDINGS GROUP CORPORATI;Equity;0,01;0,78;47 700,00;37 308,24;37 308,24;Real Estate;BZ3F5X4;CNE000000388;Shanghai Stock Exchange;China;USD;CNY;7,07
000938;UNISPLENDOUR CORP LTD A;Equity;0,01;5,45;6 700,00;36 521,72;36 521,72;Information Technology;BD5CBG4;CNE0000010T1;Shenzhen Stock Exchange;China;USD;CNY;7,07
600637;ORIENTAL PEARL GROUP LTD A;Equity;0,01;1,36;26 800,00;36 550,10;36 550,10;Communication;BP3R3X6;CNE0000004Z1;Shanghai Stock Exchange;China;USD;CNY;7,07
600380;JOINCARE PHARMACEUTICAL GROUP INDU;Equity;0,01;2,27;16 100,00;36 481,91;36 481,91;Health Care;BP3RBV0;CNE000001816;Shanghai Stock Exchange;China;USD;CNY;7,07
002065;DHC SOFTWARE LTD A;Equity;0,01;1,63;22 000,00;35 905,18;35 905,18;Information Technology;BD5CNL3;CNE000001NL4;Shenzhen Stock Exchange;China;USD;CNY;7,07
002174;YOUZU INTERACTIVE LTD A;Equity;0,01;3,07;11 500,00;35 361,64;35 361,64;Communication;BD5CKG7;CNE1000007K4;Shenzhen Stock Exchange;China;USD;CNY;7,07
BEST;BEST ADR REPRESENTING INC CLASS A;Equity;0,01;4,98;6 960,00;34 660,80;34 660,80;Industrials;BF16M83;US08653C1062;New York Stock Exchange Inc.;China;USD;USD;1,00
300450;WUXI LEAD INTELLIGENT EQUIPMENT LT;Equity;0,01;6,61;5 200,00;34 357,84;34 357,84;Information Technology;BD6QWJ5;CNE100001ZF9;Shenzhen Stock Exchange;China;USD;CNY;7,07
601108;CAITONG SECURITIES LTD A;Equity;0,01;1,41;24 200,00;34 165,83;34 165,83;Financials;BFY9KS5;CNE100002V44;Shanghai Stock Exchange;China;USD;CNY;7,07
603799;ZHEJIANG HUAYOU COBALT LTD A;Equity;0,01;4,74;7 100,00;33 670,14;33 670,14;Materials;BFF5BV2;CNE100001VW3;Shanghai Stock Exchange;China;USD;CNY;7,07
000625;CHONGQING CHANGAN AUTOMOBILE LTD A;Equity;0,01;1,62;20 600,00;33 358,56;33 358,56;Consumer Discretionary;BD5CP62;CNE000000R36;Shenzhen Stock Exchange;China;USD;CNY;7,07
002493;RONGSHENG PETRO CHEMICAL LTD A;Equity;0,01;1,71;19 419,00;33 255,56;33 255,56;Materials;BD5CL20;CNE100000W60;Shenzhen Stock Exchange;China;USD;CNY;7,07
002180;NINESTAR CORP A;Equity;0,01;4,62;7 200,00;33 239,68;33 239,68;Information Technology;BD5M2G1;CNE1000007W9;Shenzhen Stock Exchange;China;USD;CNY;7,07
000656;JINKE PROPERTY GROUP LTD A;Equity;0,01;1,11;29 900,00;33 137,33;33 137,33;Real Estate;BD5CKX4;CNE000000073;Shenzhen Stock Exchange;China;USD;CNY;7,07
002399;SHENZHEN HEPALINK PHARMACEUTICAL L;Equity;0,01;3,25;10 156,00;33 035,57;33 035,57;Health Care;BD5CKT0;CNE100000P02;Shenzhen Stock Exchange;China;USD;CNY;7,07
CRC.R;CENTRAL RETAIL CORPORATION PCL NVD;Equity;0,01;1,13;29 074,00;32 849,33;32 849,33;Consumer Discretionary;BKV24W4;TH9597010R14;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
600332;GUANGZHOU BAIYUNSHAN PHARMACEUTICA;Equity;0,01;4,48;7 300,00;32 732,56;32 732,56;Health Care;BP3R4Q6;CNE000001733;Shanghai Stock Exchange;China;USD;CNY;7,07
000069;SHENZHEN OVERSEAS CHINESE TOWN LTD;Equity;0,01;0,86;37 900,00;32 639,66;32 639,66;Consumer Discretionary;BD5CP51;CNE000000SS0;Shenzhen Stock Exchange;China;USD;CNY;7,07
600998;JOINTOWN PHARMACEUTICAL GROUP CO L;Equity;0,01;2,53;12 900,00;32 618,35;32 618,35;Health Care;BP3R541;CNE100000W45;Shanghai Stock Exchange;China;USD;CNY;7,07
002146;RISESUN REAL ESTATE DEVELOPMENT LT;Equity;0,01;1,11;29 200,00;32 402,76;32 402,76;Real Estate;BD5CMZ0;CNE1000005Y9;Shenzhen Stock Exchange;China;USD;CNY;7,07
600739;LIAONING CHENG DA LTD A;Equity;0,01;2,57;12 600,00;32 357,87;32 357,87;Consumer Discretionary;BP3R5Z2;CNE000000LY3;Shanghai Stock Exchange;China;USD;CNY;7,07
603833;OPPEIN HOME GROUP INC A;Equity;0,01;15,93;2 000,00;31 867,40;31 867,40;Consumer Discretionary;BFF1YZ5;CNE100002RB3;Shanghai Stock Exchange;China;USD;CNY;7,07
002466;TIANQI LITHIUM INDUSTRIES CORP A;Equity;0,01;3,31;9 620,00;31 794,58;31 794,58;Materials;BD5CKH8;CNE100000T32;Shenzhen Stock Exchange;China;USD;CNY;7,07
300408;CHAOZHOU THREE-CIRCLE (GROUP) LTD;Equity;0,01;2,93;10 799,00;31 666,25;31 666,25;Information Technology;BD5CLT7;CNE100001Y42;Shenzhen Stock Exchange;China;USD;CNY;7,07
601857;PETROCHINA LTD A;Equity;0,01;0,60;52 000,00;31 274,44;31 274,44;Energy;BP3R206;CNE1000007Q1;Shanghai Stock Exchange;China;USD;CNY;7,07
600754;SHANGHAI JIN JIANG INTERNATIONAL H;Equity;0,01;4,17;7 456,00;31 084,65;31 084,65;Consumer Discretionary;BP3RD03;CNE000000MK0;Shanghai Stock Exchange;China;USD;CNY;7,07
600885;HONGFA TECHNOLOGY LTD A;Equity;0,01;5,06;6 100,00;30 839,75;30 839,75;Industrials;BYQDM93;CNE000000JK6;Shanghai Stock Exchange;China;USD;CNY;7,07
HBL;HABIB BANK LTD;Equity;0,01;0,61;50 200,00;30 752,47;30 752,47;Financials;B282PJ5;PK0085101019;Karachi Stock Exchange (Guarantee) Limited;Pakistan;USD;PKR;164,30
600068;CHINA GEZHOUBA GROUP LTD A;Equity;0,01;0,83;36 600,00;30 538,32;30 538,32;Industrials;BP3R693;CNE000000QF1;Shanghai Stock Exchange;China;USD;CNY;7,07
ACES;ACE HARDWARE INDONESIA;Equity;0,01;0,10;290 000,00;30 095,31;30 095,31;Consumer Discretionary;B7JW351;ID1000125503;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
600600;TSINGTAO BREWERY LTD A;Equity;0,01;9,09;3 300,00;29 980,52;29 980,52;Consumer Staples;BP3R499;CNE0000009Y3;Shanghai Stock Exchange;China;USD;CNY;7,07
ZLAB;ZAI LABORATORY ADR REPRESENTING LT;Equity;0,01;69,00;435,00;30 015,00;30 015,00;Health Care;BD9GVY0;US98887Q1040;NASDAQ;China;USD;USD;1,00
002001;ZHEJIANG NHU LTD A;Equity;0,01;3,83;7 800,00;29 897,93;29 897,93;Health Care;BD5CH66;CNE000001J84;Shenzhen Stock Exchange;China;USD;CNY;7,07
000898;ANGANG STEEL LTD A;Equity;0,01;0,35;84 260,00;29 858,76;29 858,76;Materials;BD5CQ47;CNE000000SQ4;Shenzhen Stock Exchange;China;USD;CNY;7,07
002120;YUNDA HOLDING LTD A;Equity;0,01;4,10;7 280,00;29 816,44;29 816,44;Industrials;BD6QV98;CNE100000015;Shenzhen Stock Exchange;China;USD;CNY;7,07
600111;CHINA NORTHERN RARE EARTH (GROUP);Equity;0,01;1,37;21 800,00;29 823,38;29 823,38;Materials;BP3R370;CNE000000T18;Shanghai Stock Exchange;China;USD;CNY;7,07
600760;AVIC SHENYANG AIRCRAFT LTD A;Equity;0,01;4,61;6 300,00;29 040,25;29 040,25;Industrials;BF2DZ39;CNE000000MH6;Shanghai Stock Exchange;China;USD;CNY;7,07
002773;CHENGDU KANGHONG PHARMACEUTICAL GR;Equity;0,01;5,91;4 900,00;28 951,31;28 951,31;Health Care;BD5CM38;CNE1000020C4;Shenzhen Stock Exchange;China;USD;CNY;7,07
600132;CHONGQING BREWERY LTD A;Equity;0,01;8,26;3 499,00;28 898,58;28 898,58;Consumer Staples;BP3RCZ1;CNE000000TL3;Shanghai Stock Exchange;China;USD;CNY;7,07
EXCL;XL AXIATA;Equity;0,01;0,18;159 500,00;28 825,98;28 825,98;Communication;B0LD0W9;ID1000102502;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
600733;BAIC BLUEPARK NEW ENERGY TECHNOLOG;Equity;0,01;0,94;30 600,00;28 728,95;28 728,95;Consumer Discretionary;BJLFLB4;CNE000000LP1;Shanghai Stock Exchange;China;USD;CNY;7,07
600674;SICHUAN CHUANTOU ENERGY LTD A;Equity;0,01;1,28;22 300,00;28 618,40;28 618,40;Utilities;BP3R4Y4;CNE000000BQ0;Shanghai Stock Exchange;China;USD;CNY;7,07
000963;HUADONG MEDICINE LTD A;Equity;0,01;3,18;8 800,00;28 015,98;28 015,98;Health Care;BD5CM94;CNE0000011S1;Shenzhen Stock Exchange;China;USD;CNY;7,07
002153;BEIJING SHIJI INFORMATION TECHNOLO;Equity;0,01;5,17;5 400,00;27 925,91;27 925,91;Information Technology;BD5CMX8;CNE100000668;Shenzhen Stock Exchange;China;USD;CNY;7,07
000627;HUBEI BIOCAUSE PHARMACEUTICAL LTD;Equity;0,01;0,70;40 000,00;27 897,39;27 897,39;Financials;BD5CFF1;CNE000000F48;Shenzhen Stock Exchange;China;USD;CNY;7,07
600886;SDIC POWER HOLDINGS LTD A;Equity;0,01;1,09;25 500,00;27 900,92;27 900,92;Utilities;BP3R433;CNE000000JM2;Shanghai Stock Exchange;China;USD;CNY;7,07
600867;TONGHUA DONGBAO PHARMACEUTICAL LTD;Equity;0,01;2,16;12 900,00;27 864,92;27 864,92;Health Care;BP3R808;CNE000000H87;Shanghai Stock Exchange;China;USD;CNY;7,07
600536;CHINA NATIONAL SOFTWARE & SERVICE;Equity;0,01;11,10;2 500,00;27 742,09;27 742,09;Information Technology;BP3R949;CNE000001BB0;Shanghai Stock Exchange;China;USD;CNY;7,07
600909;HUAAN SECURITIES LTD A;Equity;0,01;0,99;27 900,00;27 533,28;27 533,28;Financials;BYW5MX7;CNE100002GR2;Shanghai Stock Exchange;China;USD;CNY;7,07
600153;XIAMEN C&D INC A;Equity;0,01;1,27;21 700,00;27 511,40;27 511,40;Industrials;BP3R6L5;CNE000000WL7;Shanghai Stock Exchange;China;USD;CNY;7,07
603866;TOLY BREAD LTD A;Equity;0,01;7,24;3 800,00;27 527,21;27 527,21;Consumer Staples;BYYFJT0;CNE100002524;Shanghai Stock Exchange;China;USD;CNY;7,07
600535;TASLY PHARMACEUTICAL LTD A;Equity;0,01;2,03;13 400,00;27 204,47;27 204,47;Health Care;BP3R3K3;CNE000001C81;Shanghai Stock Exchange;China;USD;CNY;7,07
002508;HANGZHOU ROBAM APPLIANCES LTD A;Equity;0,01;4,82;5 600,00;26 999,48;26 999,48;Consumer Discretionary;BD5CGX6;CNE100000WY9;Shenzhen Stock Exchange;China;USD;CNY;7,07
TATACONSUM;TATA CONSUMER PRODUCTS LTD;Equity;0,01;4,89;5 510,00;26 949,80;26 949,80;Consumer Staples;6121488;INE192A01025;National Stock Exchange Of India;India;USD;INR;75,85
PGOLD;PURE GOLD PRICE CLUB INC;Equity;0,01;0,92;29 000,00;26 802,11;26 802,11;Consumer Staples;B725S29;PHY716171079;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
600489;ZHONGJIN GOLD CORP LTD A;Equity;0,01;1,23;21 700,00;26 653,58;26 653,58;Materials;BP3R585;CNE000001FM8;Shanghai Stock Exchange;China;USD;CNY;7,07
000709;HBIS COMPANY LTD A;Equity;0,01;0,29;93 000,00;26 522,29;26 522,29;Materials;BD5CNS0;CNE000000H20;Shenzhen Stock Exchange;China;USD;CNY;7,07
TME;TENCENT MUSIC ENTERTAINMENT GROUP;Equity;0,01;12,30;2 126,00;26 149,80;26 149,80;Communication;BFZYWR2;US88034P1093;New York Stock Exchange Inc.;China;USD;USD;1,00
603160;SHENZHEN GOODIX TECHNOLOGY A;Equity;0,01;29,01;900,00;26 111,45;26 111,45;Information Technology;BYW5QT1;CNE100002G84;Shanghai Stock Exchange;China;USD;CNY;7,07
002010;TRANSFAR ZHILIAN LTD A;Equity;0,01;0,79;32 599,00;25 819,26;25 819,26;Materials;BD5CKP6;CNE000001JS7;Shenzhen Stock Exchange;China;USD;CNY;7,07
600875;DONGFANG ELECTRIC CORP LTD A;Equity;0,01;1,31;19 500,00;25 520,61;25 520,61;Industrials;BP3R604;CNE000000J28;Shanghai Stock Exchange;China;USD;CNY;7,07
600516;FANGDA CARBON NEW MATERIAL LTD A;Equity;0,01;0,89;28 840,00;25 529,33;25 529,33;Industrials;BP3R7V2;CNE000001CC6;Shanghai Stock Exchange;China;USD;CNY;7,07
000050;TIANMA MICROELECTRONICS LTD A;Equity;0,01;2,03;12 500,00;25 430,25;25 430,25;Information Technology;BD5CKM3;CNE000000HT1;Shenzhen Stock Exchange;China;USD;CNY;7,07
002926;HUAXI SECURITIES LTD A;Equity;0,01;1,44;17 500,00;25 151,42;25 151,42;Financials;BHQPRV7;CNE1000033J2;Shenzhen Stock Exchange;China;USD;CNY;7,07
TWD;TWD CASH;Cash;0,01;3,37;744 218,00;25 089,09;25 089,09;Cash and/or Derivatives;--;--;--;Taiwan;USD;TWD;29,66
600977;CHINA FILM CO LTD A;Equity;0,01;1,88;13 300,00;25 048,64;25 048,64;Communication;BYW5N01;CNE100002GX0;Shanghai Stock Exchange;China;USD;CNY;7,07
002081;SUZHOU GOLD MANTIS CONSTRUCTION DE;Equity;0,01;1,11;22 399,00;24 919,05;24 919,05;Industrials;BD5CN91;CNE000001P86;Shenzhen Stock Exchange;China;USD;CNY;7,07
000423;DONG-E-E-JIAO LTD A;Equity;0,01;4,68;5 300,00;24 827,26;24 827,26;Health Care;BD5CM61;CNE0000006Y9;Shenzhen Stock Exchange;China;USD;CNY;7,07
600372;CHINA AVIONICS SYSTEMS LTD A;Equity;0,01;1,89;12 900,00;24 349,93;24 349,93;Industrials;BP3R3Y7;CNE0000018C0;Shanghai Stock Exchange;China;USD;CNY;7,07
600297;CHINA GRAND AUTOMOTIVE SERVICES GR;Equity;0,01;0,49;49 800,00;24 186,02;24 186,02;Consumer Discretionary;BYYFJB2;CNE000001576;Shanghai Stock Exchange;China;USD;CNY;7,07
002405;NAVINFO LTD A;Equity;0,01;2,24;10 800,00;24 182,63;24 182,63;Consumer Discretionary;BD5CKR8;CNE100000P69;Shenzhen Stock Exchange;China;USD;CNY;7,07
600018;SHANGHAI INTERNATIONAL PORT (GROUP;Equity;0,00;0,59;40 100,00;23 607,88;23 607,88;Industrials;BP3R2L7;CNE0000013N8;Shanghai Stock Exchange;China;USD;CNY;7,07
000671;YANGO GROUP LTD A;Equity;0,00;0,92;25 400,00;23 452,44;23 452,44;Real Estate;BD5CKQ7;CNE000000206;Shenzhen Stock Exchange;China;USD;CNY;7,07
300017;WANGSU SCIENCE AND TECHNOLOGY LTD;Equity;0,00;1,24;18 900,00;23 481,24;23 481,24;Information Technology;BD5CN24;CNE100000GQ8;Shenzhen Stock Exchange;China;USD;CNY;7,07
600027;HUADIAN POWER INTERNATIONAL CORP L;Equity;0,00;0,49;47 400,00;23 355,03;23 355,03;Utilities;BP3R637;CNE000001LJ2;Shanghai Stock Exchange;China;USD;CNY;7,07
600362;JIANGXI COPPER LTD A;Equity;0,00;1,85;12 600,00;23 267,78;23 267,78;Materials;BP3R4R7;CNE0000019P0;Shanghai Stock Exchange;China;USD;CNY;7,07
002353;YANTAI JEREH OILFIELD SERVICES GRO;Equity;0,00;4,15;5 600,00;23 220,34;23 220,34;Energy;BD5CMC7;CNE100000L55;Shenzhen Stock Exchange;China;USD;CNY;7,07
601098;CHINA SOUTH PUBLISHING & MEDIA GRO;Equity;0,00;1,56;14 899,00;23 243,21;23 243,21;Communication;BP3R507;CNE100000W03;Shanghai Stock Exchange;China;USD;CNY;7,07
601872;CHINA MERCHANTS ENERGY SHIPPING LT;Equity;0,00;0,83;28 000,00;23 204,53;23 204,53;Energy;BP3R8G4;CNE000001PQ8;Shanghai Stock Exchange;China;USD;CNY;7,07
600795;GD POWER DEVELOPMENT LTD A;Equity;0,00;0,26;90 000,00;23 125,47;23 125,47;Utilities;BP3R3J2;CNE000000PC0;Shanghai Stock Exchange;China;USD;CNY;7,07
601992;BBMG CORP A;Equity;0,00;0,44;52 500,00;22 903,11;22 903,11;Materials;BP3R5N0;CNE1000010M4;Shanghai Stock Exchange;China;USD;CNY;7,07
002422;SICHUAN KELUN PHARMACEUTICAL LTD A;Equity;0,00;3,01;7 600,00;22 865,13;22 865,13;Health Care;BD5CL08;CNE100000PW7;Shenzhen Stock Exchange;China;USD;CNY;7,07
600109;SINOLINK SECURITIES LTD A;Equity;0,00;1,46;15 600,00;22 795,10;22 795,10;Financials;BP3R4V1;CNE000000SV4;Shanghai Stock Exchange;China;USD;CNY;7,07
601788;EVERBRIGHT SECURITIES LTD A;Equity;0,00;1,54;14 600,00;22 467,56;22 467,56;Financials;BZ0D1Y4;CNE100000FD8;Shanghai Stock Exchange;China;USD;CNY;7,07
601099;THE PACIFIC SECURITIES LTD A;Equity;0,00;0,44;50 400,00;22 200,45;22 200,45;Financials;BP3R6W6;CNE1000008V9;Shanghai Stock Exchange;China;USD;CNY;7,07
600642;SHENERGY LTD A;Equity;0,00;0,75;29 700,00;22 139,46;22 139,46;Utilities;BP3R5V8;CNE0000005Q7;Shanghai Stock Exchange;China;USD;CNY;7,07
600188;YANZHOU COAL MINING LTD A;Equity;0,00;1,22;18 100,00;22 104,02;22 104,02;Energy;BP3R5S5;CNE000000WV6;Shanghai Stock Exchange;China;USD;CNY;7,07
601360;360 SECURITY TECHNOLOGY INC A;Equity;0,00;2,69;8 199,00;22 016,49;22 016,49;Information Technology;BDF57C1;CNE100002RZ2;Shanghai Stock Exchange;China;USD;CNY;7,07
002797;FIRST CAPITAL SECURITIES LTD A;Equity;0,00;0,96;22 700,00;21 792,72;21 792,72;Financials;BD73MV7;CNE1000027G0;Shenzhen Stock Exchange;China;USD;CNY;7,07
601838;BANK OF CHENGDU LTD A;Equity;0,00;1,11;19 400,00;21 610,03;21 610,03;Financials;BFYQHF2;CNE100002SN6;Shanghai Stock Exchange;China;USD;CNY;7,07
000630;TONGLING NONFERROUS METALS GROUP L;Equity;0,00;0,28;77 800,00;21 418,59;21 418,59;Materials;BD5CMD8;CNE000000529;Shenzhen Stock Exchange;China;USD;CNY;7,07
601800;CHINA COMMUNICATIONS CONSTRUCTION;Equity;0,00;1,08;19 800,00;21 384,70;21 384,70;Industrials;BP3R3C5;CNE100001FN5;Shanghai Stock Exchange;China;USD;CNY;7,07
HBCFT;CASH COLLATERAL HKD HBCFT;Cash Collateral and Margins;0,00;12,90;158 000,00;20 386,83;20 386,83;Cash and/or Derivatives;--;--;--;Hong Kong;USD;HKD;7,75
601958;JINDUICHENG MOLYBDENUM LTD A;Equity;0,00;0,84;24 300,00;20 378,37;20 378,37;Materials;BP3R5L8;CNE1000009Y1;Shanghai Stock Exchange;China;USD;CNY;7,07
000932;HUNAN VALIN STEEL LTD A;Equity;0,00;0,53;37 700,00;20 065,93;20 065,93;Materials;BD5M0H8;CNE000001006;Shenzhen Stock Exchange;China;USD;CNY;7,07
600066;ZHENGZHOU YUTONG BUS LTD A;Equity;0,00;1,69;11 900,00;20 076,66;20 076,66;Industrials;BP3R5T6;CNE000000PY4;Shanghai Stock Exchange;China;USD;CNY;7,07
601600;ALUMINUM CORPORATION OF CHINA CORP;Equity;0,00;0,39;50 100,00;19 663,42;19 663,42;Materials;BP3R4D3;CNE1000000T0;Shanghai Stock Exchange;China;USD;CNY;7,07
000983;SHANXI XISHAN COAL AND ELECTRICITY;Equity;0,00;0,66;29 600,00;19 682,91;19 682,91;Energy;BD5CKB2;CNE0000013Y5;Shenzhen Stock Exchange;China;USD;CNY;7,07
601699;SHANXI LUAN ENVIRONMENTAL ENERGY D;Equity;0,00;0,77;25 500,00;19 656,65;19 656,65;Energy;BP3R682;CNE000001NT7;Shanghai Stock Exchange;China;USD;CNY;7,07
002110;SANSTEEL MINGUANG FUJIAN LTD A;Equity;0,00;0,94;20 600,00;19 398,57;19 398,57;Materials;BD6QV87;CNE000001QF9;Shenzhen Stock Exchange;China;USD;CNY;7,07
600256;GUANGHUI ENERGY LTD A;Equity;0,00;0,37;51 400,00;19 230,28;19 230,28;Energy;BP3R3N6;CNE0000012G4;Shanghai Stock Exchange;China;USD;CNY;7,07
--;KOREAN AIR LINES CO LTD;Equity;0,00;4,32;4 400,00;19 006,48;19 006,48;Industrials;9967667;KR7003490000;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
601111;AIR CHINA LTD A;Equity;0,00;0,94;19 900,00;18 767,49;18 767,49;Industrials;BP3R4G6;CNE000001NN0;Shanghai Stock Exchange;China;USD;CNY;7,07
600398;HLA CORP LTD A;Equity;0,00;0,86;21 700,00;18 596,24;18 596,24;Consumer Discretionary;BS7K3T8;CNE0000016H3;Shanghai Stock Exchange;China;USD;CNY;7,07
600208;XINHU ZHONGBAO LTD A;Equity;0,00;0,42;43 600,00;18 343,38;18 343,38;Real Estate;BP3R659;CNE000000ZH8;Shanghai Stock Exchange;China;USD;CNY;7,07
600673;GUANGDONG HEC TECHNOLOGY HOLDING L;Equity;0,00;0,92;19 200,00;17 592,30;17 592,30;Materials;BP3R819;CNE000000BL1;Shanghai Stock Exchange;China;USD;CNY;7,07
002563;ZHEJIANG SEMIR GARMENT LTD A;Equity;0,00;1,02;16 600,00;16 850,53;16 850,53;Consumer Discretionary;BD5CM83;CNE100001104;Shenzhen Stock Exchange;China;USD;CNY;7,07
CNY;CNY CASH;Cash;0,00;14,14;98 919,00;13 983,07;13 983,07;Cash and/or Derivatives;--;--;--;China;USD;CNY;7,07
PHP;PHP CASH;Cash;0,00;1,99;651 416,00;12 975,12;12 975,12;Cash and/or Derivatives;--;--;--;Philippines;USD;PHP;50,21
601377;INDUSTRIAL SECURITIES LTD A;Equity;0,00;0,81;15 100,00;12 172,78;12 172,78;Financials;BP3R5B8;CNE100000V95;Shanghai Stock Exchange;China;USD;CNY;7,07
THB;THB CASH;Cash;0,00;3,23;225 752,00;7 287,60;7 287,60;Cash and/or Derivatives;--;--;--;Thailand;USD;THB;30,98
PKR;PKR CASH;Cash;0,00;0,61;515 525,00;3 137,71;3 137,71;Cash and/or Derivatives;--;--;--;Pakistan;USD;PKR;164,30
1737514D;ALTUS SAN NICOLAS CORP;Equity;0,00;0,10;5 021,00;519,44;519,44;Consumer Discretionary;BK7ZJ44;--;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
KRW;KRW CASH;Cash;0,00;0,08;48 045,00;39,91;39,91;Cash and/or Derivatives;--;--;--;Korea (South);USD;KRW;1 203,80
MESM0;MSCI EMER MKT INDEX (ICE) JUN 20;Futures;0,00;985,80;30,00;0,00;1 478 700,00;Cash and/or Derivatives;--;--;Ice Futures U.S.;--;USD;USD;1,00
--;China Common Rich Renewable Energy;Equity;0,00;0,00;2 513,00;0,00;0,00;Information Technology;--;--;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
6863;CHINA HUISHAN DAIRY HOLDINGS COMPA;Equity;0,00;0,00;20 200,00;0,03;0,03;Consumer Staples;BCRX1C4;KYG2117A1067;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
HCM0;H-SHARES INDEX JUN 20;Futures;0,00;1 260,50;3,00;0,00;189 074,98;Cash and/or Derivatives;--;--;Hong Kong Futures Exchange Ltd.;China;USD;HKD;7,75
--;LEGEND HOLDINGS CORP H RIGHTS;Equity;0,00;0,00;3 561,00;0,00;0,00;Information Technology;9931182;--;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
USD;USD/THB;FX;0,00;0,03;1 178,00;-10,30;-10,30;Cash and/or Derivatives;--;--;--;Thailand;USD;THB;1,00
USD;USD CASH;Cash;-0,09;100,00;-442 320,00;-442 319,74;-442 319,74;Cash and/or Derivatives;--;--;--;United States;USD;USD;1,00
